"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] RestaurantNameComparatorLevenshtein record1Value","[0] RestaurantNameComparatorLevenshtein record2Value","[0] RestaurantNameComparatorLevenshtein record1PreprocessedValue","[0] RestaurantNameComparatorLevenshtein record2PreprocessedValue","[0] RestaurantNameComparatorLevenshtein similarity","[0] RestaurantNameComparatorLevenshtein postproccesedSimilarity","[1] RestaurantCityComparatorEqual record1Value","[1] RestaurantCityComparatorEqual record2Value","[1] RestaurantCityComparatorEqual record1PreprocessedValue","[1] RestaurantCityComparatorEqual record2PreprocessedValue","[1] RestaurantCityComparatorEqual similarity","[1] RestaurantCityComparatorEqual postproccesedSimilarity","[2] RestaurantPostalCodeComparatorLevenshtein record1Value","[2] RestaurantPostalCodeComparatorLevenshtein record2Value","[2] RestaurantPostalCodeComparatorLevenshtein record1PreprocessedValue","[2] RestaurantPostalCodeComparatorLevenshtein record2PreprocessedValue","[2] RestaurantPostalCodeComparatorLevenshtein similarity","[2] RestaurantPostalCodeComparatorLevenshtein postproccesedSimilarity"
"LinearCombinationMatchingRule","bookuber_19335","tripadvisor_75427","0.4866666666666667",,"crêperie pen ty","carnet de route","crêperie pen ty","carnet de route","0.2666666666666667","0.2666666666666667","paris","paris","paris","paris","1.0","1.0","75009","75009","75009","75009","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19543","tripadvisor_76726","0.44999999999999996",,"au doux raisin","pomme de pain","au doux raisin","pomme de pain","0.2142857142857143","0.2142857142857143","paris","paris","paris","paris","1.0","1.0","75005","75005","75005","75005","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19653","tripadvisor_94161","0.20000000000000004",,"salzberg","bangkok-vienna","salzberg","bangkok-vienna","0.1428571428571429","0.1428571428571429","wien","vienna","wien","vienna","0.0","0.0","1060","1060","1060","1060","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_6552","tripadvisor_76084","0.3477272727272728",,"picto - sandwicherie artisanale - la fayette","brinv","picto - sandwicherie artisanale - la fayette","brinv","0.06818181818181823","0.06818181818181823","paris","paris","paris","paris","1.0","1.0","75009","75009","75009","75009","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_16406","tripadvisor_95379","0.1424242424242424",,"figlm&#25","trattoria martinelli (ristorante)","figlm&#25","trattoria martinelli (ristorante)","0.06060606060606055","0.06060606060606055","wien","vienna","wien","vienna","0.0","0.0","1010","1010","1010","1010","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_2686","tripadvisor_79863","0.3666666666666667",,"bioburger - le marais","hokkaido","bioburger - le marais","hokkaido","0.09523809523809523","0.09523809523809523","paris","paris","paris","paris","1.0","1.0","75004","75004","75004","75004","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15481","tripadvisor_57592","0.30000000000000004",,"naia","el bombon","naia","el bombon","0.0","0.0","madrid","madrid","madrid","madrid","1.0","1.0","28005","28005","28005","28005","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19150","tripadvisor_77400","0.3583333333333334",,"thabthim","cafe prunier","thabthim","cafe prunier","0.08333333333333337","0.08333333333333337","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_11975","tripadvisor_56910","0.37777777777777777",,"thunder vegan food","pequenos placeres","thunder vegan food","pequenos placeres","0.11111111111111116","0.11111111111111116","madrid","madrid","madrid","madrid","1.0","1.0","28004","28004","28004","28004","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_17997","tripadvisor_80447","0.43999999999999995",,"le swann","opera cafe","le swann","opera cafe","0.19999999999999996","0.19999999999999996","paris","paris","paris","paris","1.0","1.0","75012","75012","75012","75012","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_20765","tripadvisor_77950","0.4647058823529412",,"dominique bouchet","le monceau","dominique bouchet","le monceau","0.23529411764705888","0.23529411764705888","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_21577","tripadvisor_81387","0.33684210526315794",,"chez vong","le paradis du fruit","chez vong","le paradis du fruit","0.052631578947368474","0.052631578947368474","paris","paris","paris","paris","1.0","1.0","75001","75001","75001","75001","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15934","tripadvisor_18827","0.16086956521739135",,"artner auf der wieden","snack wavre pizza grill","artner auf der wieden","snack wavre pizza grill","0.08695652173913049","0.08695652173913049","wien","etterbeek","wien","etterbeek","0.0","0.0","1040","1040","1040","1040","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_23166","tripadvisor_75052","0.51875",,"blue elephant","cantine nanchang","blue elephant","cantine nanchang","0.3125","0.3125","paris","paris","paris","paris","1.0","1.0","75011","75011","75011","75011","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_17303","tripadvisor_73707","0.4647058823529412",,"café louise","clasico argentino","café louise","clasico argentino","0.23529411764705888","0.23529411764705888","paris","paris","paris","paris","1.0","1.0","75006","75006","75006","75006","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_17765","tripadvisor_78715","0.37368421052631584",,"sanna","boulangerie patisserie ghisoni marioti","sanna","boulangerie patisserie ghisoni marioti","0.10526315789473684","0.10526315789473684","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_17765","tripadvisor_78714","0.42352941176470593",,"sanna","bar de l'entracte","sanna","bar de l'entracte","0.17647058823529416","0.17647058823529416","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_13258","tripadvisor_17751","0.2666666666666667",,"sushi factory schuman","le cercueil","sushi factory schuman","le cercueil","0.23809523809523814","0.23809523809523814","bruxelles","","bruxelles","","0.0","0.0","1000","1000","1000","1000","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15707","tripadvisor_80132","0.4555555555555555",,"huitres et saumons de passy","le quai nedy","huitres et saumons de passy","le quai nedy","0.2222222222222222","0.2222222222222222","paris","paris","paris","paris","1.0","1.0","75016","75016","75016","75016","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_22647","tripadvisor_78349","0.34375",,"au 41 penthièvre","brittany food","au 41 penthièvre","brittany food","0.0625","0.0625","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_21451","tripadvisor_75079","0.268",,"café de la paix","des cocottes et du gratin","café de la paix","des cocottes et du gratin","0.24","0.24","paris 09","paris","paris 09","paris","0.0","0.0","75009","75009","75009","75009","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_7403","tripadvisor_56188","0.5423076923076923",,"piri piri frango al carbón","pizzeria el trebol","piri piri frango al carbón","pizzeria el trebol","0.34615384615384615","0.34615384615384615","madrid","madrid","madrid","madrid","1.0","1.0","28012","28012","28012","28012","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_14696","tripadvisor_59012","0.4647058823529412",,"don lay","as pedrinas novas","don lay","as pedrinas novas","0.23529411764705888","0.23529411764705888","madrid","madrid","madrid","madrid","1.0","1.0","28006","28006","28006","28006","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_20915","tripadvisor_10000","0.22352941176470592",,"biocenter","manning lobby bar","biocenter","manning lobby bar","0.17647058823529416","0.17647058823529416","barcelona","","barcelona","","0.0","0.0","8001","8001","8001","8001","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19892","tripadvisor_5018","0.2333333333333333",,"l'amfora","napoletani restaurant","l'amfora","napoletani restaurant","0.19047619047619047","0.19047619047619047","barcelona","","barcelona","","0.0","0.0","8015","8015","8015","8015","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_22700","tripadvisor_71306","0.37",,"allard","la societe","allard","la societe","0.09999999999999998","0.09999999999999998","paris","paris","paris","paris","1.0","1.0","75006","75006","75006","75006","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_18474","tripadvisor_58520","0.475",,"al paseo","vips","al paseo","vips","0.25","0.25","madrid","madrid","madrid","madrid","1.0","1.0","28036","28036","28036","28036","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15080","tripadvisor_70791","0.37368421052631584",,"intuition gourmande","cafe michel","intuition gourmande","cafe michel","0.10526315789473684","0.10526315789473684","paris","paris","paris","paris","1.0","1.0","75015","75015","75015","75015","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_23166","tripadvisor_76395","0.46153846153846145",,"blue elephant","le rosmarino","blue elephant","le rosmarino","0.23076923076923073","0.23076923076923073","paris","paris","paris","paris","1.0","1.0","75011","75011","75011","75011","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_21617","tripadvisor_77791","0.4",,"palais bonheur","chez moon","palais bonheur","chez moon","0.1428571428571429","0.1428571428571429","paris","paris","paris","paris","1.0","1.0","75016","75016","75016","75016","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19892","tripadvisor_7435","0.1875",,"l'amfora","orion","l'amfora","orion","0.125","0.125","barcelona","","barcelona","","0.0","0.0","8015","8015","8015","8015","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15922","tripadvisor_75103","0.42352941176470593",,"bouillon 47","exki saint lazare","bouillon 47","exki saint lazare","0.17647058823529416","0.17647058823529416","paris","paris","paris","paris","1.0","1.0","75009","75009","75009","75009","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_17579","tripadvisor_78503","0.34375",,"virtus","the place to eat","virtus","the place to eat","0.0625","0.0625","paris","paris","paris","paris","1.0","1.0","75012","75012","75012","75012","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_24294","tripadvisor_72115","0.37777777777777777",,"esttia","da pietro","esttia","da pietro","0.11111111111111116","0.11111111111111116","paris","paris","paris","paris","1.0","1.0","75006","75006","75006","75006","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_21851","tripadvisor_73057","0.37777777777777777",,"yoshinori","la charette creole","yoshinori","la charette creole","0.11111111111111116","0.11111111111111116","paris","paris","paris","paris","1.0","1.0","75006","75006","75006","75006","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_17849","tripadvisor_95163","0.13333333333333336",,"augustinerkeller wien","al fayrooz restaurant","augustinerkeller wien","al fayrooz restaurant","0.04761904761904767","0.04761904761904767","wien","vienna","wien","vienna","0.0","0.0","1010","1010","1010","1010","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_21411","tripadvisor_75161","0.41666666666666663",,"le dix","babylon cafe","le dix","babylon cafe","0.16666666666666663","0.16666666666666663","paris","paris","paris","paris","1.0","1.0","75011","75011","75011","75011","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_16869","tripadvisor_80839","0.275",,"pramil","hippopotamus","pramil","hippopotamus","0.25","0.25","paris 03","paris","paris 03","paris","0.0","0.0","75003","75003","75003","75003","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_14791","tripadvisor_81457","0.42352941176470593",,"les arts","tacos del triunfo","les arts","tacos del triunfo","0.17647058823529416","0.17647058823529416","paris","paris","paris","paris","1.0","1.0","75116","75116","75116","75116","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_23089","tripadvisor_79681","0.405",,"tosca","le retour a la terre","tosca","le retour a la terre","0.15000000000000002","0.15000000000000002","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_23420","tripadvisor_73155","0.38235294117647056",,"l'anvers du décor","etsi","l'anvers du décor","etsi","0.11764705882352944","0.11764705882352944","paris","paris","paris","paris","1.0","1.0","75018","75018","75018","75018","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_24294","tripadvisor_74530","0.38749999999999996",,"esttia","le balto","esttia","le balto","0.125","0.125","paris","paris","paris","paris","1.0","1.0","75006","75006","75006","75006","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_20664","tripadvisor_71707","0.405",,"vivre","brasserie vaudeville","vivre","brasserie vaudeville","0.15000000000000002","0.15000000000000002","paris","paris","paris","paris","1.0","1.0","75002","75002","75002","75002","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_21741","tripadvisor_10894","0.21666666666666662",,"alsur café","restaurant de club natacio catalunya","alsur café","restaurant de club natacio catalunya","0.16666666666666663","0.16666666666666663","barcelona","","barcelona","","0.0","0.0","8003","8003","8003","8003","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19489","tripadvisor_94954","0.2217391304347826",,"figlmüller bäckerstraße","minoritenstuberl","figlmüller bäckerstraße","minoritenstuberl","0.17391304347826086","0.17391304347826086","wien","vienna","wien","vienna","0.0","0.0","1010","1010","1010","1010","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_16063","tripadvisor_71551","0.3583333333333334",,"table marocaine du xvème","songsan","table marocaine du xvème","songsan","0.08333333333333337","0.08333333333333337","paris","paris","paris","paris","1.0","1.0","75015","75015","75015","75015","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_12026","tripadvisor_73283","0.36363636363636365",,"big fernand - galeries","krep","big fernand - galeries","krep","0.09090909090909094","0.09090909090909094","paris","paris","paris","paris","1.0","1.0","75009","75009","75009","75009","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_17543","tripadvisor_80377","0.38749999999999996",,"frédéric simonin","mamma roma niel","frédéric simonin","mamma roma niel","0.125","0.125","paris","paris","paris","paris","1.0","1.0","75017","75017","75017","75017","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_20359","tripadvisor_79839","0.3666666666666667",,"opiu","le souk saint germain","opiu","le souk saint germain","0.09523809523809523","0.09523809523809523","paris","paris","paris","paris","1.0","1.0","75006","75006","75006","75006","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_6993","tripadvisor_60699","0.5625",,"hot now","fit food","hot now","fit food","0.375","0.375","madrid","madrid","madrid","madrid","1.0","1.0","28004","28004","28004","28004","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15587","tripadvisor_75714","0.5499999999999999",,"restaurant tao","bistrot 13","restaurant tao","bistrot 13","0.3571428571428571","0.3571428571428571","paris","paris","paris","paris","1.0","1.0","75013","75013","75013","75013","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19392","tripadvisor_82895","0.1777777777777778",,"domaine d'auriac","restaurant lippert","domaine d'auriac","restaurant lippert","0.11111111111111116","0.11111111111111116","carcassonne","prague","carcassonne","prague","0.0","0.0","11000","11000","11000","11000","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_23420","tripadvisor_72078","0.5058823529411764",,"l'anvers du décor","nanou bar","l'anvers du décor","nanou bar","0.2941176470588235","0.2941176470588235","paris","paris","paris","paris","1.0","1.0","75018","75018","75018","75018","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_22727","tripadvisor_80191","0.5499999999999999",,"maison rostang","bio prestige","maison rostang","bio prestige","0.3571428571428571","0.3571428571428571","paris","paris","paris","paris","1.0","1.0","75017","75017","75017","75017","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_17773","tripadvisor_77629","0.30000000000000004",,"vivre","le plan b","vivre","le plan b","0.0","0.0","paris","paris","paris","paris","1.0","1.0","75002","75002","75002","75002","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_25457","tripadvisor_96443","0.1",,"edvard","p.11","edvard","p.11","0.0","0.0","wien","vienna","wien","vienna","0.0","0.0","1010","1010","1010","1010","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_25304","tripadvisor_79476","0.37777777777777777",,"ile sushi","au metro","ile sushi","au metro","0.11111111111111116","0.11111111111111116","paris","paris","paris","paris","1.0","1.0","75001","75001","75001","75001","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15341","tripadvisor_72376","0.40937500000000004",,"brasserie thoumieux by sylvestre","chez ribe","brasserie thoumieux by sylvestre","chez ribe","0.15625","0.15625","paris","paris","paris","paris","1.0","1.0","75007","75007","75007","75007","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19286","tripadvisor_77660","0.42352941176470593",,"janna","clasico argentino","janna","clasico argentino","0.17647058823529416","0.17647058823529416","paris","paris","paris","paris","1.0","1.0","75017","75017","75017","75017","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_25326","tripadvisor_72250","0.3933333333333333",,"le relais plaza","shin jung","le relais plaza","shin jung","0.1333333333333333","0.1333333333333333","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_22607","tripadvisor_9901","0.31000000000000005",,"luzia","a la turca","luzia","a la turca","0.30000000000000004","0.30000000000000004","barcelona","","barcelona","","0.0","0.0","8001","8001","8001","8001","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_16598","tripadvisor_75583","0.475",,"lasserre","chez georges","lasserre","chez georges","0.25","0.25","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15840","tripadvisor_78762","0.3933333333333333",,"helen","la villa d'este","helen","la villa d'este","0.1333333333333333","0.1333333333333333","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_22877","tripadvisor_51995","0.30000000000000004",,"le passe temps","voyou","le passe temps","voyou","0.0","0.0","lyon","lyon","lyon","lyon","1.0","1.0","69006","69006","69006","69006","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15113","tripadvisor_72129","0.4",,"arti","au gout dujour","arti","au gout dujour","0.1428571428571429","0.1428571428571429","paris","paris","paris","paris","1.0","1.0","75015","75015","75015","75015","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_24874","tripadvisor_59367","0.4555555555555555",,"ôven gran vía","lizarran preciados","ôven gran vía","lizarran preciados","0.2222222222222222","0.2222222222222222","madrid","madrid","madrid","madrid","1.0","1.0","28013","28013","28013","28013","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15840","tripadvisor_78763","0.43999999999999995",,"helen","ratn","helen","ratn","0.19999999999999996","0.19999999999999996","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_16427","tripadvisor_74598","0.41052631578947374",,"le temps au temps","welcome bio cuisine","le temps au temps","welcome bio cuisine","0.1578947368421053","0.1578947368421053","paris","paris","paris","paris","1.0","1.0","75011","75011","75011","75011","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15783","tripadvisor_5584","0.1875",,"cor caliu","restaurant embat","cor caliu","restaurant embat","0.125","0.125","barcelona","","barcelona","","0.0","0.0","8037","8037","8037","8037","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_22538","tripadvisor_78241","0.43999999999999995",,"restaurant le w","l'eclaireur","restaurant le w","l'eclaireur","0.19999999999999996","0.19999999999999996","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_23734","tripadvisor_78166","0.34375",,"au 41 penthièvre","cafe di roma","au 41 penthièvre","cafe di roma","0.0625","0.0625","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_17486","tripadvisor_60308","0.19130434782608696",,"sumo","restaurante los abuelos","sumo","restaurante los abuelos","0.13043478260869568","0.13043478260869568","majadahonda","madrid","majadahonda","madrid","0.0","0.0","28023","28023","28023","28023","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15358","tripadvisor_79105","0.43333333333333335",,"chez marc","la nouvelle brasserie","chez marc","la nouvelle brasserie","0.19047619047619047","0.19047619047619047","paris","paris","paris","paris","1.0","1.0","75015","75015","75015","75015","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15264","tripadvisor_53633","0.5625",,"taberna la lirio","casa julio","taberna la lirio","casa julio","0.375","0.375","madrid","madrid","madrid","madrid","1.0","1.0","28004","28004","28004","28004","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19335","tripadvisor_76502","0.3466666666666667",,"crêperie pen ty","herb-tea taiwan","crêperie pen ty","herb-tea taiwan","0.06666666666666665","0.06666666666666665","paris","paris","paris","paris","1.0","1.0","75009","75009","75009","75009","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_16812","tripadvisor_95664","0.20000000000000004",,"taco tante","zum suppentopf","taco tante","zum suppentopf","0.1428571428571429","0.1428571428571429","wien","vienna","wien","vienna","0.0","0.0","1010","1010","1010","1010","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_24816","tripadvisor_78934","0.5333333333333333",,"le victoria","le friedland","le victoria","le friedland","0.33333333333333337","0.33333333333333337","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_20999","tripadvisor_29003","0.2076923076923077",,"maharani","cafe liebling","maharani","cafe liebling","0.15384615384615385","0.15384615384615385","hamburg","","hamburg","","0.0","0.0","20146","20146","20146","20146","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_5032","tripadvisor_20094","0.13043478260869562",,"yaki - sainte-catherine","zabo","yaki - sainte-catherine","zabo","0.04347826086956519","0.04347826086956519","bruxelles","","bruxelles","","0.0","0.0","1000","1000","1000","1000","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_22877","tripadvisor_50651","0.4866666666666667",,"le passe temps","brasserie l'est","le passe temps","brasserie l'est","0.2666666666666667","0.2666666666666667","lyon","lyon","lyon","lyon","1.0","1.0","69006","69006","69006","69006","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_23940","tripadvisor_13651","0.184",,"einstein unter den linden","relish restaurant & bar","einstein unter den linden","relish restaurant & bar","0.12","0.12","berlin","","berlin","","0.0","0.0","10117","10117","10117","10117","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_16606","tripadvisor_82143","0.4866666666666667",,"le p'tit musset","31 street","le p'tit musset","31 street","0.2666666666666667","0.2666666666666667","paris","paris","paris","paris","1.0","1.0","75017","75017","75017","75017","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_15840","tripadvisor_77688","0.30000000000000004",,"helen","saitama","helen","saitama","0.0","0.0","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_24693","tripadvisor_73732","0.35",,"la cagouille","chinchin paris","la cagouille","chinchin paris","0.0714285714285714","0.0714285714285714","paris","paris","paris","paris","1.0","1.0","75014","75014","75014","75014","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_4289","tripadvisor_97069","0.1777777777777778",,"fujisan japanese restaurant","fino","fujisan japanese restaurant","fino","0.11111111111111116","0.11111111111111116","auckland","vienna","auckland","vienna","0.0","0.0","1010","1010","1010","1010","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_1473","tripadvisor_17872","0.19655172413793107",,"hector chicken - de brouckere","cafe bizon","hector chicken - de brouckere","cafe bizon","0.13793103448275867","0.13793103448275867","brussel","","brussel","","0.0","0.0","1000","1000","1000","1000","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_20458","tripadvisor_70671","0.38076923076923075",,"p'tit bougnat","la fourchette du printemps","p'tit bougnat","la fourchette du printemps","0.11538461538461542","0.11538461538461542","paris","paris","paris","paris","1.0","1.0","75017","75017","75017","75017","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_2089","tripadvisor_53757","0.3583333333333334",,"los costilla","20 a la cata","los costilla","20 a la cata","0.08333333333333337","0.08333333333333337","madrid","madrid","madrid","madrid","1.0","1.0","28006","28006","28006","28006","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_8150","tripadvisor_94253","0.23124999999999998",,"bagel love","augustinerkeller","bagel love","augustinerkeller","0.1875","0.1875","auckland","vienna","auckland","vienna","0.0","0.0","1010","1010","1010","1010","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_18","tripadvisor_64173","0.28260869565217395",,"king's bite - chantilly","ristorante bonola","king's bite - chantilly","ristorante bonola","0.26086956521739135","0.26086956521739135","chantilly","milan","chantilly","milan","0.0","0.0","20151","20151","20151","20151","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_18563","tripadvisor_74755","0.42727272727272725",,"au vieux chatelet","brasserie de la bourse","au vieux chatelet","brasserie de la bourse","0.18181818181818177","0.18181818181818177","paris","paris","paris","paris","1.0","1.0","75001","75001","75001","75001","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_13860","tripadvisor_9719","0.23999999999999996",,"two fat indians","la pebeta cafe restaurant","two fat indians","la pebeta cafe restaurant","0.19999999999999996","0.19999999999999996","christchurch","","christchurch","","0.0","0.0","8011","8011","8011","8011","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_5743","tripadvisor_70798","0.39032258064516134",,"liife eat smart * - montorgueil","daroco","liife eat smart * - montorgueil","daroco","0.12903225806451613","0.12903225806451613","paris","paris","paris","paris","1.0","1.0","75002","75002","75002","75002","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_22214","tripadvisor_71910","0.43999999999999995",,"les saisons","maria magdalena","les saisons","maria magdalena","0.19999999999999996","0.19999999999999996","paris","paris","paris","paris","1.0","1.0","75009","75009","75009","75009","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_21599","tripadvisor_80907","0.4",,"le mélisse","o petit naples","le mélisse","o petit naples","0.1428571428571429","0.1428571428571429","paris","paris","paris","paris","1.0","1.0","75015","75015","75015","75015","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_25258","tripadvisor_70735","0.41666666666666663",,"origin","abri","origin","abri","0.16666666666666663","0.16666666666666663","paris","paris","paris","paris","1.0","1.0","75010","75010","75010","75010","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_2372","tripadvisor_55260","0.42352941176470593",,"400 grados pizza","taberna del olivo","400 grados pizza","taberna del olivo","0.17647058823529416","0.17647058823529416","madrid","madrid","madrid","madrid","1.0","1.0","28006","28006","28006","28006","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_22685","tripadvisor_77187","0.37",,"marloe","restaurant 65 th bis","marloe","restaurant 65 th bis","0.09999999999999998","0.09999999999999998","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_19987","tripadvisor_79329","0.4",,"villa dondelli","jour & naked","villa dondelli","jour & naked","0.1428571428571429","0.1428571428571429","paris","paris","paris","paris","1.0","1.0","75002","75002","75002","75002","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_16768","tripadvisor_18499","0.23124999999999998",,"ricetime","ninja restaurant","ricetime","ninja restaurant","0.1875","0.1875","wien","jette","wien","jette","0.0","0.0","1090","1090","1090","1090","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_25458","tripadvisor_95368","0.12592592592592597",,"ef16","wienerwald restaurants gmbh","ef16","wienerwald restaurants gmbh","0.03703703703703709","0.03703703703703709","wien","vienna","wien","vienna","0.0","0.0","1010","1010","1010","1010","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_20704","tripadvisor_74531","0.3933333333333333",,"pierre gagnaire","louvard","pierre gagnaire","louvard","0.1333333333333333","0.1333333333333333","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_20483","tripadvisor_78613","0.4",,"chez marc","le bar a gouts","chez marc","le bar a gouts","0.1428571428571429","0.1428571428571429","paris","paris","paris","paris","1.0","1.0","75015","75015","75015","75015","1.0","1.0"
"LinearCombinationMatchingRule","bookuber_21267","tripadvisor_74640","0.43999999999999995",,"copenhague","graine","copenhague","graine","0.19999999999999996","0.19999999999999996","paris","paris","paris","paris","1.0","1.0","75008","75008","75008","75008","1.0","1.0"
